0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0x1a1075a5c809ed981a26199913039dc209dbe2ba0fff48d2a3a4ff2170ee3c32,1580501042,2536,0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0xf95c832ab5ac20000c915e851d0e4038716d580e,10000000000000000
0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0x1a1075a5c809ed981a26199913039dc209dbe2ba0fff48d2a3a4ff2170ee3c32,1580501042,4987,0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0xf95c832ab5ac20000c915e851d0e4038716d580e,10000000000000000
0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0x625a5e65384846ce7a50f9f9d8ca4c019ebef190f43d69c965dbac07f6f57001,1580501124,7614,0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0xf95c832ab5ac20000c915e851d0e4038716d580e,10000000000000000
0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0x625a5e65384846ce7a50f9f9d8ca4c019ebef190f43d69c965dbac07f6f57001,1580501124,10065,0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0xf95c832ab5ac20000c915e851d0e4038716d580e,10000000000000000
0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0x625a5e65384846ce7a50f9f9d8ca4c019ebef190f43d69c965dbac07f6f57001,1580501124,12516,0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0xf95c832ab5ac20000c915e851d0e4038716d580e,10000000000000000
0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0x625a5e65384846ce7a50f9f9d8ca4c019ebef190f43d69c965dbac07f6f57001,1580501124,14967,0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0xf95c832ab5ac20000c915e851d0e4038716d580e,10000000000000000
0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0x625a5e65384846ce7a50f9f9d8ca4c019ebef190f43d69c965dbac07f6f57001,1580501124,17418,0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0xf95c832ab5ac20000c915e851d0e4038716d580e,10000000000000000
0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0x625a5e65384846ce7a50f9f9d8ca4c019ebef190f43d69c965dbac07f6f57001,1580501124,19869,0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0xf95c832ab5ac20000c915e851d0e4038716d580e,10000000000000000
0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0x625a5e65384846ce7a50f9f9d8ca4c019ebef190f43d69c965dbac07f6f57001,1580501124,22320,0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0xf95c832ab5ac20000c915e851d0e4038716d580e,10000000000000000
0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0x625a5e65384846ce7a50f9f9d8ca4c019ebef190f43d69c965dbac07f6f57001,1580501124,24771,0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0xf95c832ab5ac20000c915e851d0e4038716d580e,10000000000000000
0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0x625a5e65384846ce7a50f9f9d8ca4c019ebef190f43d69c965dbac07f6f57001,1580501124,27222,0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0xf95c832ab5ac20000c915e851d0e4038716d580e,10000000000000000
0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0x625a5e65384846ce7a50f9f9d8ca4c019ebef190f43d69c965dbac07f6f57001,1580501124,29673,0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0xf95c832ab5ac20000c915e851d0e4038716d580e,10000000000000000
0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0x625a5e65384846ce7a50f9f9d8ca4c019ebef190f43d69c965dbac07f6f57001,1580501124,32124,0xce5b23f11c486be7f8be4fac3b4ee6372d7ee91e,0xf95c832ab5ac20000c915e851d0e4038716d580e,10000000000000000
